Tip;secao;Data;Loja;Valores
RENTABILIDADE;LIMPEZA DOMESTICA;31/01/2016;GARAVELO;158905
RENTABILIDADE;OVOS;31/01/2016;GARAVELO;22851,58
RENTABILIDADE;PADARIA INDUSTRIAL;31/01/2016;GARAVELO;19754,36
RENTABILIDADE;PADARIA PROPRIA;31/01/2016;GARAVELO;84307,71
RENTABILIDADE;PAPEL HIGIENICO;31/01/2016;GARAVELO;65031,43
RENTABILIDADE;PAPELARIA;31/01/2016;GARAVELO;5779,53
RENTABILIDADE;PEIXES RESFRIADOS;31/01/2016;GARAVELO;37348,84
RENTABILIDADE;PET SHOP;31/01/2016;GARAVELO;3093,55
RENTABILIDADE;UTILIDADES DOMESTICA;31/01/2016;GARAVELO;53902,96
RENTABILIDADE;VESTUARIO;31/01/2016;GARAVELO;8380,64
RENTABILIDADE;GERAL;31/01/2016;GARAVELO;2070857,71
RENTABILIDADE;AÇOUGUE;31/01/2016;T7;87878,35
RENTABILIDADE;ALHO;31/01/2016;T7;23496,4
RENTABILIDADE;ALIMENTOS DOCE;31/01/2016;T7;144421,58
RENTABILIDADE;ALIMENTOS SALGADO;31/01/2016;T7;153508,97
RENTABILIDADE;AUTOS;31/01/2016;T7;1210,76
RENTABILIDADE;BASICO;31/01/2016;T7;99339,95
RENTABILIDADE;BEBIDAS DEST E VINHO;31/01/2016;T7;7035,35
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/01/2016;T7;57104,51
RENTABILIDADE;FRIOS;31/01/2016;T7;67738,29
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/01/2016;T7;4573,99
RENTABILIDADE;FRIOS CONGELADOS;31/01/2016;T7;144906,8
RENTABILIDADE;FRIOS LATICINIOS;31/01/2016;T7;44753,23
RENTABILIDADE;HIGIENE;31/01/2016;T7;133043,05
RENTABILIDADE;HORT FRUT;31/01/2016;T7;323563,18
RENTABILIDADE;LEITE;31/01/2016;T7;13000,01
RENTABILIDADE;LIMPEZA DOMESTICA;31/01/2016;T7;109639,66
RENTABILIDADE;OVOS;31/01/2016;T7;15119,08
RENTABILIDADE;PADARIA INDUSTRIAL;31/01/2016;T7;25789,69
RENTABILIDADE;PADARIA PROPRIA;31/01/2016;T7;88196,22
RENTABILIDADE;PAPEL HIGIENICO;31/01/2016;T7;34495,73
RENTABILIDADE;PAPELARIA;31/01/2016;T7;4393,27
RENTABILIDADE;PEIXES RESFRIADOS;31/01/2016;T7;17536,03
RENTABILIDADE;PET SHOP;31/01/2016;T7;4840,37
RENTABILIDADE;UTILIDADES DOMESTICA;31/01/2016;T7;55052,3
RENTABILIDADE;VESTUARIO;31/01/2016;T7;8361,18
RENTABILIDADE;GERAL;31/01/2016;T7;1668997,95
RENTABILIDADE;AÇOUGUE;31/01/2016;CAMPINAS;
RENTABILIDADE;ALHO;31/01/2016;CAMPINAS;
RENTABILIDADE;ALIMENTOS DOCE;31/01/2016;CAMPINAS;
RENTABILIDADE;ALIMENTOS SALGADO;31/01/2016;CAMPINAS;
RENTABILIDADE;AUTOS;31/01/2016;CAMPINAS;
RENTABILIDADE;BASICO;31/01/2016;CAMPINAS;
RENTABILIDADE;BEBIDAS DEST E VINHO;31/01/2016;CAMPINAS;
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/01/2016;CAMPINAS;
RENTABILIDADE;FRIOS;31/01/2016;CAMPINAS;
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/01/2016;CAMPINAS;
RENTABILIDADE;FRIOS CONGELADOS;31/01/2016;CAMPINAS;
RENTABILIDADE;FRIOS LATICINIOS;31/01/2016;CAMPINAS;
RENTABILIDADE;HIGIENE;31/01/2016;CAMPINAS;
RENTABILIDADE;HORT FRUT;31/01/2016;CAMPINAS;
RENTABILIDADE;LEITE;31/01/2016;CAMPINAS;
RENTABILIDADE;LIMPEZA DOMESTICA;31/01/2016;CAMPINAS;
RENTABILIDADE;OVOS;31/01/2016;CAMPINAS;
RENTABILIDADE;PADARIA INDUSTRIAL;31/01/2016;CAMPINAS;
RENTABILIDADE;PADARIA PROPRIA;31/01/2016;CAMPINAS;
RENTABILIDADE;PAPEL HIGIENICO;31/01/2016;CAMPINAS;
RENTABILIDADE;PAPELARIA;31/01/2016;CAMPINAS;
RENTABILIDADE;PEIXES RESFRIADOS;31/01/2016;CAMPINAS;
RENTABILIDADE;PET SHOP;31/01/2016;CAMPINAS;
RENTABILIDADE;UTILIDADES DOMESTICA;31/01/2016;CAMPINAS;
RENTABILIDADE;VESTUARIO;31/01/2016;CAMPINAS;
RENTABILIDADE;GERAL;31/01/2016;CAMPINAS;
RENTABILIDADE;AÇOUGUE;31/01/2016;PAPILLON;
RENTABILIDADE;ALHO;31/01/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS DOCE;31/01/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS SALGADO;31/01/2016;PAPILLON;
RENTABILIDADE;AUTOS;31/01/2016;PAPILLON;
RENTABILIDADE;BASICO;31/01/2016;PAPILLON;
RENTABILIDADE;BEBIDAS DEST E VINHO;31/01/2016;PAPILLON;
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/01/2016;PAPILLON;
RENTABILIDADE;FRIOS;31/01/2016;PAPILLON;
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/01/2016;PAPILLON;
RENTABILIDADE;FRIOS CONGELADOS;31/01/2016;PAPILLON;
RENTABILIDADE;FRIOS LATICINIOS;31/01/2016;PAPILLON;
RENTABILIDADE;HIGIENE;31/01/2016;PAPILLON;
RENTABILIDADE;HORT FRUT;31/01/2016;PAPILLON;
RENTABILIDADE;LEITE;31/01/2016;PAPILLON;
RENTABILIDADE;LIMPEZA DOMESTICA;31/01/2016;PAPILLON;
RENTABILIDADE;OVOS;31/01/2016;PAPILLON;
RENTABILIDADE;PADARIA INDUSTRIAL;31/01/2016;PAPILLON;
RENTABILIDADE;PADARIA PROPRIA;31/01/2016;PAPILLON;
RENTABILIDADE;PAPEL HIGIENICO;31/01/2016;PAPILLON;
RENTABILIDADE;PAPELARIA;31/01/2016;PAPILLON;
RENTABILIDADE;PEIXES RESFRIADOS;31/01/2016;PAPILLON;
RENTABILIDADE;PET SHOP;31/01/2016;PAPILLON;
RENTABILIDADE;UTILIDADES DOMESTICA;31/01/2016;PAPILLON;
RENTABILIDADE;VESTUARIO;31/01/2016;PAPILLON;
RENTABILIDADE;GERAL;31/01/2016;PAPILLON;
RENTABILIDADE;AÇOUGUE;31/01/2016;PORTAL;
RENTABILIDADE;ALHO;31/01/2016;PORTAL;
RENTABILIDADE;ALIMENTOS DOCE;31/01/2016;PORTAL;
RENTABILIDADE;ALIMENTOS SALGADO;31/01/2016;PORTAL;
RENTABILIDADE;AUTOS;31/01/2016;PORTAL;
RENTABILIDADE;BASICO;31/01/2016;PORTAL;
RENTABILIDADE;BEBIDAS DEST E VINHO;31/01/2016;PORTAL;
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/01/2016;PORTAL;
RENTABILIDADE;FRIOS;31/01/2016;PORTAL;
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/01/2016;PORTAL;
RENTABILIDADE;FRIOS CONGELADOS;31/01/2016;PORTAL;
RENTABILIDADE;FRIOS LATICINIOS;31/01/2016;PORTAL;
RENTABILIDADE;HIGIENE;31/01/2016;PORTAL;
RENTABILIDADE;HORT FRUT;31/01/2016;PORTAL;
RENTABILIDADE;LEITE;31/01/2016;PORTAL;
RENTABILIDADE;LIMPEZA DOMESTICA;31/01/2016;PORTAL;
RENTABILIDADE;OVOS;31/01/2016;PORTAL;
RENTABILIDADE;PADARIA INDUSTRIAL;31/01/2016;PORTAL;
RENTABILIDADE;PADARIA PROPRIA;31/01/2016;PORTAL;
RENTABILIDADE;PAPEL HIGIENICO;31/01/2016;PORTAL;
RENTABILIDADE;PAPELARIA;31/01/2016;PORTAL;
RENTABILIDADE;PEIXES RESFRIADOS;31/01/2016;PORTAL;
RENTABILIDADE;PET SHOP;31/01/2016;PORTAL;
RENTABILIDADE;UTILIDADES DOMESTICA;31/01/2016;PORTAL;
RENTABILIDADE;VESTUARIO;31/01/2016;PORTAL;
RENTABILIDADE;GERAL;31/01/2016;PORTAL;
RENTABILIDADE;AÇOUGUE;31/01/2016;GERAL;220856,63
RENTABILIDADE;ALHO;31/01/2016;GERAL;90186,36
RENTABILIDADE;ALIMENTOS DOCE;31/01/2016;GERAL;527626,48
RENTABILIDADE;ALIMENTOS SALGADO;31/01/2016;GERAL;546858,81
RENTABILIDADE;AUTOS;31/01/2016;GERAL;5285,37
RENTABILIDADE;BASICO;31/01/2016;GERAL;402723,7
RENTABILIDADE;BEBIDAS DEST E VINHO;31/01/2016;GERAL;18348,85
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/01/2016;GERAL;187329,89
RENTABILIDADE;FRIOS;31/01/2016;GERAL;265906,6
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/01/2016;GERAL;15579,08
RENTABILIDADE;FRIOS CONGELADOS;31/01/2016;GERAL;424550,37
RENTABILIDADE;FRIOS LATICINIOS;31/01/2016;GERAL;149177,55
RENTABILIDADE;HIGIENE;31/01/2016;GERAL;508489,75
RENTABILIDADE;HORT FRUT;31/01/2016;GERAL;827544,85
RENTABILIDADE;LEITE;31/01/2016;GERAL;40757,85
RENTABILIDADE;LIMPEZA DOMESTICA;31/01/2016;GERAL;401950,5
RENTABILIDADE;OVOS;31/01/2016;GERAL;55752,8
RENTABILIDADE;PADARIA INDUSTRIAL;31/01/2016;GERAL;66666,21
RENTABILIDADE;PADARIA PROPRIA;31/01/2016;GERAL;251934,04
RENTABILIDADE;PAPEL HIGIENICO;31/01/2016;GERAL;141683,54
RENTABILIDADE;PAPELARIA;31/01/2016;GERAL;14492,74
RENTABILIDADE;PEIXES RESFRIADOS;31/01/2016;GERAL;78348,52
RENTABILIDADE;PET SHOP;31/01/2016;GERAL;13545,68
RENTABILIDADE;UTILIDADES DOMESTICA;31/01/2016;GERAL;166987,71
RENTABILIDADE;VESTUARIO;31/01/2016;GERAL;26823,74
RENTABILIDADE;GERAL;31/01/2016;GERAL;5449407,62
RENTABILIDADE%;AÇOUGUE;31/01/2016;CENTRO;17%
RENTABILIDADE%;ALHO;31/01/2016;CENTRO;34%
RENTABILIDADE%;ALIMENTOS DOCE;31/01/2016;CENTRO;20%
RENTABILIDADE%;ALIMENTOS SALGADO;31/01/2016;CENTRO;29%
RENTABILIDADE%;AUTOS;31/01/2016;CENTRO;39%
RENTABILIDADE%;BASICO;31/01/2016;CENTRO;11%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/01/2016;CENTRO;20%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/01/2016;CENTRO;15%
RENTABILIDADE%;FRIOS;31/01/2016;CENTRO;28%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/01/2016;CENTRO;28%
RENTABILIDADE%;FRIOS CONGELADOS;31/01/2016;CENTRO;21%
RENTABILIDADE%;FRIOS LATICINIOS;31/01/2016;CENTRO;27%
RENTABILIDADE%;HIGIENE;31/01/2016;CENTRO;31%
RENTABILIDADE%;HORT FRUT;31/01/2016;CENTRO;23%
RENTABILIDADE%;LEITE;31/01/2016;CENTRO;5%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/01/2016;CENTRO;21%
RENTABILIDADE%;OVOS;31/01/2016;CENTRO;26%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/01/2016;CENTRO;28%
RENTABILIDADE%;PADARIA PROPRIA;31/01/2016;CENTRO;40%
RENTABILIDADE%;PAPEL HIGIENICO;31/01/2016;CENTRO;25%
RENTABILIDADE%;PAPELARIA;31/01/2016;CENTRO;21%
RENTABILIDADE%;PEIXES RESFRIADOS;31/01/2016;CENTRO;17%
RENTABILIDADE%;PET SHOP;31/01/2016;CENTRO;36%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/01/2016;CENTRO;36%
RENTABILIDADE%;VESTUARIO;31/01/2016;CENTRO;27%
RENTABILIDADE%;GERAL;31/01/2016;CENTRO;21%
RENTABILIDADE%;AÇOUGUE;31/01/2016;GARAVELO;11%
RENTABILIDADE%;ALHO;31/01/2016;GARAVELO;35%
RENTABILIDADE%;ALIMENTOS DOCE;31/01/2016;GARAVELO;20%
RENTABILIDADE%;ALIMENTOS SALGADO;31/01/2016;GARAVELO;29%
RENTABILIDADE%;AUTOS;31/01/2016;GARAVELO;40%
RENTABILIDADE%;BASICO;31/01/2016;GARAVELO;10%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/01/2016;GARAVELO;22%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/01/2016;GARAVELO;16%
RENTABILIDADE%;FRIOS;31/01/2016;GARAVELO;27%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/01/2016;GARAVELO;27%
RENTABILIDADE%;FRIOS CONGELADOS;31/01/2016;GARAVELO;20%
RENTABILIDADE%;FRIOS LATICINIOS;31/01/2016;GARAVELO;28%
RENTABILIDADE%;HIGIENE;31/01/2016;GARAVELO;31%
RENTABILIDADE%;HORT FRUT;31/01/2016;GARAVELO;25%
RENTABILIDADE%;LEITE;31/01/2016;GARAVELO;4%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/01/2016;GARAVELO;20%
RENTABILIDADE%;OVOS;31/01/2016;GARAVELO;28%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/01/2016;GARAVELO;28%
RENTABILIDADE%;PADARIA PROPRIA;31/01/2016;GARAVELO;42%
RENTABILIDADE%;PAPEL HIGIENICO;31/01/2016;GARAVELO;26%
RENTABILIDADE%;PAPELARIA;31/01/2016;GARAVELO;26%
RENTABILIDADE%;PEIXES RESFRIADOS;31/01/2016;GARAVELO;19%
RENTABILIDADE%;PET SHOP;31/01/2016;GARAVELO;35%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/01/2016;GARAVELO;36%
RENTABILIDADE%;VESTUARIO;31/01/2016;GARAVELO;26%
RENTABILIDADE%;GERAL;31/01/2016;GARAVELO;21%
RENTABILIDADE%;AÇOUGUE;31/01/2016;T7;16%
RENTABILIDADE%;ALHO;31/01/2016;T7;36%
RENTABILIDADE%;ALIMENTOS DOCE;31/01/2016;T7;20%
RENTABILIDADE%;ALIMENTOS SALGADO;31/01/2016;T7;29%
RENTABILIDADE%;AUTOS;31/01/2016;T7;27%
RENTABILIDADE%;BASICO;31/01/2016;T7;10%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/01/2016;T7;21%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/01/2016;T7;14%
RENTABILIDADE%;FRIOS;31/01/2016;T7;26%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/01/2016;T7;27%
RENTABILIDADE%;FRIOS CONGELADOS;31/01/2016;T7;22%
RENTABILIDADE%;FRIOS LATICINIOS;31/01/2016;T7;28%
RENTABILIDADE%;HIGIENE;31/01/2016;T7;31%
RENTABILIDADE%;HORT FRUT;31/01/2016;T7;27%
RENTABILIDADE%;LEITE;31/01/2016;T7;5%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/01/2016;T7;20%
RENTABILIDADE%;OVOS;31/01/2016;T7;25%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/01/2016;T7;29%
RENTABILIDADE%;PADARIA PROPRIA;31/01/2016;T7;43%
RENTABILIDADE%;PAPEL HIGIENICO;31/01/2016;T7;26%
RENTABILIDADE%;PAPELARIA;31/01/2016;T7;21%
RENTABILIDADE%;PEIXES RESFRIADOS;31/01/2016;T7;18%
RENTABILIDADE%;PET SHOP;31/01/2016;T7;32%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/01/2016;T7;37%
RENTABILIDADE%;VESTUARIO;31/01/2016;T7;26%
RENTABILIDADE%;GERAL;31/01/2016;T7;22%
RENTABILIDADE%;AÇOUGUE;31/01/2016;CAMPINAS;
RENTABILIDADE%;ALHO;31/01/2016;CAMPINAS;
RENTABILIDADE%;ALIMENTOS DOCE;31/01/2016;CAMPINAS;
RENTABILIDADE%;ALIMENTOS SALGADO;31/01/2016;CAMPINAS;
RENTABILIDADE%;AUTOS;31/01/2016;CAMPINAS;
RENTABILIDADE%;BASICO;31/01/2016;CAMPINAS;
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/01/2016;CAMPINAS;
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/01/2016;CAMPINAS;
RENTABILIDADE%;FRIOS;31/01/2016;CAMPINAS;
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/01/2016;CAMPINAS;
RENTABILIDADE%;FRIOS CONGELADOS;31/01/2016;CAMPINAS;
RENTABILIDADE%;FRIOS LATICINIOS;31/01/2016;CAMPINAS;
RENTABILIDADE%;HIGIENE;31/01/2016;CAMPINAS;
RENTABILIDADE%;HORT FRUT;31/01/2016;CAMPINAS;
RENTABILIDADE%;LEITE;31/01/2016;CAMPINAS;
RENTABILIDADE%;LIMPEZA DOMESTICA;31/01/2016;CAMPINAS;
RENTABILIDADE%;OVOS;31/01/2016;CAMPINAS;
RENTABILIDADE%;PADARIA INDUSTRIAL;31/01/2016;CAMPINAS;
RENTABILIDADE%;PADARIA PROPRIA;31/01/2016;CAMPINAS;
RENTABILIDADE%;PAPEL HIGIENICO;31/01/2016;CAMPINAS;
RENTABILIDADE%;PAPELARIA;31/01/2016;CAMPINAS;
RENTABILIDADE%;PEIXES RESFRIADOS;31/01/2016;CAMPINAS;
RENTABILIDADE%;PET SHOP;31/01/2016;CAMPINAS;
RENTABILIDADE%;UTILIDADES DOMESTICA;31/01/2016;CAMPINAS;
RENTABILIDADE%;VESTUARIO;31/01/2016;CAMPINAS;
RENTABILIDADE%;GERAL;31/01/2016;CAMPINAS;
RENTABILIDADE%;AÇOUGUE;31/01/2016;PAPILLON;
RENTABILIDADE%;ALHO;31/01/2016;PAPILLON;
RENTABILIDADE%;ALIMENTOS DOCE;31/01/2016;PAPILLON;
RENTABILIDADE%;ALIMENTOS SALGADO;31/01/2016;PAPILLON;
RENTABILIDADE%;AUTOS;31/01/2016;PAPILLON;
RENTABILIDADE%;BASICO;31/01/2016;PAPILLON;
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/01/2016;PAPILLON;
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/01/2016;PAPILLON;
RENTABILIDADE%;FRIOS;31/01/2016;PAPILLON;
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/01/2016;PAPILLON;
RENTABILIDADE%;FRIOS CONGELADOS;31/01/2016;PAPILLON;
RENTABILIDADE%;FRIOS LATICINIOS;31/01/2016;PAPILLON;
RENTABILIDADE%;HIGIENE;31/01/2016;PAPILLON;
RENTABILIDADE%;HORT FRUT;31/01/2016;PAPILLON;
RENTABILIDADE%;LEITE;31/01/2016;PAPILLON;
RENTABILIDADE%;LIMPEZA DOMESTICA;31/01/2016;PAPILLON;
RENTABILIDADE%;OVOS;31/01/2016;PAPILLON;
RENTABILIDADE%;PADARIA INDUSTRIAL;31/01/2016;PAPILLON;
RENTABILIDADE%;PADARIA PROPRIA;31/01/2016;PAPILLON;
RENTABILIDADE%;PAPEL HIGIENICO;31/01/2016;PAPILLON;
RENTABILIDADE%;PAPELARIA;31/01/2016;PAPILLON;
RENTABILIDADE%;PEIXES RESFRIADOS;31/01/2016;PAPILLON;
RENTABILIDADE%;PET SHOP;31/01/2016;PAPILLON;
RENTABILIDADE%;UTILIDADES DOMESTICA;31/01/2016;PAPILLON;
RENTABILIDADE%;VESTUARIO;31/01/2016;PAPILLON;
RENTABILIDADE%;GERAL;31/01/2016;PAPILLON;
RENTABILIDADE%;AÇOUGUE;31/01/2016;PORTAL;
RENTABILIDADE%;ALHO;31/01/2016;PORTAL;
RENTABILIDADE%;ALIMENTOS DOCE;31/01/2016;PORTAL;
RENTABILIDADE%;ALIMENTOS SALGADO;31/01/2016;PORTAL;
RENTABILIDADE%;AUTOS;31/01/2016;PORTAL;
RENTABILIDADE%;BASICO;31/01/2016;PORTAL;
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/01/2016;PORTAL;
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/01/2016;PORTAL;
RENTABILIDADE%;FRIOS;31/01/2016;PORTAL;
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/01/2016;PORTAL;
RENTABILIDADE%;FRIOS CONGELADOS;31/01/2016;PORTAL;
RENTABILIDADE%;FRIOS LATICINIOS;31/01/2016;PORTAL;
RENTABILIDADE%;HIGIENE;31/01/2016;PORTAL;
RENTABILIDADE%;HORT FRUT;31/01/2016;PORTAL;
RENTABILIDADE%;LEITE;31/01/2016;PORTAL;
RENTABILIDADE%;LIMPEZA DOMESTICA;31/01/2016;PORTAL;
RENTABILIDADE%;OVOS;31/01/2016;PORTAL;
RENTABILIDADE%;PADARIA INDUSTRIAL;31/01/2016;PORTAL;
RENTABILIDADE%;PADARIA PROPRIA;31/01/2016;PORTAL;
RENTABILIDADE%;PAPEL HIGIENICO;31/01/2016;PORTAL;
RENTABILIDADE%;PAPELARIA;31/01/2016;PORTAL;
RENTABILIDADE%;PEIXES RESFRIADOS;31/01/2016;PORTAL;
RENTABILIDADE%;PET SHOP;31/01/2016;PORTAL;
RENTABILIDADE%;UTILIDADES DOMESTICA;31/01/2016;PORTAL;
RENTABILIDADE%;VESTUARIO;31/01/2016;PORTAL;
RENTABILIDADE%;GERAL;31/01/2016;PORTAL;
RENTABILIDADE%;AÇOUGUE;31/01/2016;GERAL;15%
RENTABILIDADE%;ALHO;31/01/2016;GERAL;35%
RENTABILIDADE%;ALIMENTOS DOCE;31/01/2016;GERAL;20%
RENTABILIDADE%;ALIMENTOS SALGADO;31/01/2016;GERAL;29%
RENTABILIDADE%;AUTOS;31/01/2016;GERAL;36%
RENTABILIDADE%;BASICO;31/01/2016;GERAL;10%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/01/2016;GERAL;21%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/01/2016;GERAL;15%
RENTABILIDADE%;FRIOS;31/01/2016;GERAL;27%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/01/2016;GERAL;27%
RENTABILIDADE%;FRIOS CONGELADOS;31/01/2016;GERAL;21%
RENTABILIDADE%;FRIOS LATICINIOS;31/01/2016;GERAL;28%
RENTABILIDADE%;HIGIENE;31/01/2016;GERAL;31%
RENTABILIDADE%;HORT FRUT;31/01/2016;GERAL;25%
RENTABILIDADE%;LEITE;31/01/2016;GERAL;5%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/01/2016;GERAL;20%
RENTABILIDADE%;OVOS;31/01/2016;GERAL;27%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/01/2016;GERAL;28%
RENTABILIDADE%;PADARIA PROPRIA;31/01/2016;GERAL;42%
RENTABILIDADE%;PAPEL HIGIENICO;31/01/2016;GERAL;26%
RENTABILIDADE%;PAPELARIA;31/01/2016;GERAL;23%
RENTABILIDADE%;PEIXES RESFRIADOS;31/01/2016;GERAL;18%
RENTABILIDADE%;PET SHOP;31/01/2016;GERAL;34%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/01/2016;GERAL;36%
RENTABILIDADE%;VESTUARIO;31/01/2016;GERAL;27%
RENTABILIDADE%;GERAL;31/01/2016;GERAL;21%
ESTOQUE;AUTOS;31/01/2016;CENTRO;9738,176452
ESTOQUE;PAPELARIA;31/01/2016;CENTRO;58032,79903
ESTOQUE;PET SHOP;31/01/2016;CENTRO;14866,70226
ESTOQUE;UTILIDADES DOMESTICA;31/01/2016;CENTRO;214957,4648
ESTOQUE;VESTUARIO;31/01/2016;CENTRO;56282,1771
ESTOQUE;BASICO;31/01/2016;CENTRO;700209,09
ESTOQUE;LEITE;31/01/2016;CENTRO;115671,99
ESTOQUE;LIMPEZA DOMESTICA;31/01/2016;CENTRO;456258,62
ESTOQUE;OVOS;31/01/2016;CENTRO;8256,63
ESTOQUE;AÇOUGUE;31/01/2016;CENTRO;129027,95
ESTOQUE;ALHO;31/01/2016;CENTRO;18514,14
ESTOQUE;HORT FRUT;31/01/2016;CENTRO;133987,27
ESTOQUE;PADARIA INDUSTRIAL;31/01/2016;CENTRO;14854,13
ESTOQUE;PADARIA PROPRIA;31/01/2016;CENTRO;55556,17
ESTOQUE;GERAL;31/01/2016;CENTRO;5228170,34
ESTOQUE;ALIMENTOS DOCE;31/01/2016;CENTRO;709952
ESTOQUE;ALIMENTOS SALGADO;31/01/2016;CENTRO;456236,13
ESTOQUE;FRIOS;31/01/2016;CENTRO;129756,72
ESTOQUE;FRIOS ACHOCOLATADOS;31/01/2016;CENTRO;8905,71
ESTOQUE;AUTOS;31/01/2016;GARAVELO;8690,59
ESTOQUE;PAPELARIA;31/01/2016;GARAVELO;53375,49032
ESTOQUE;PET SHOP;31/01/2016;GARAVELO;13885,7171
ESTOQUE;UTILIDADES DOMESTICA;31/01/2016;GARAVELO;228888,3329
ESTOQUE;VESTUARIO;31/01/2016;GARAVELO;65298,91903
ESTOQUE;BASICO;31/01/2016;GARAVELO;670306,1984
ESTOQUE;LEITE;31/01/2016;GARAVELO;101725,1868
ESTOQUE;LIMPEZA DOMESTICA;31/01/2016;GARAVELO;496289,3277
ESTOQUE;OVOS;31/01/2016;GARAVELO;7716,773871
ESTOQUE;AÇOUGUE;31/01/2016;GARAVELO;130338,98
ESTOQUE;ALHO;31/01/2016;GARAVELO;13237,32871
ESTOQUE;HORT FRUT;31/01/2016;GARAVELO;121862,3935
ESTOQUE;PADARIA INDUSTRIAL;31/01/2016;GARAVELO;14712,87
ESTOQUE;PADARIA PROPRIA;31/01/2016;GARAVELO;60369,22
ESTOQUE;GERAL;31/01/2016;GARAVELO;5336295,1
ESTOQUE;ALIMENTOS DOCE;31/01/2016;GARAVELO;738131,04
ESTOQUE;ALIMENTOS SALGADO;31/01/2016;GARAVELO;485667,79
ESTOQUE;FRIOS;31/01/2016;GARAVELO;132801,59
ESTOQUE;FRIOS ACHOCOLATADOS;31/01/2016;GARAVELO;8253,69
ESTOQUE;AUTOS;31/01/2016;T7;11014,46419
ESTOQUE;PAPELARIA;31/01/2016;T7;53060,40419
ESTOQUE;PET SHOP;31/01/2016;T7;16422,94516
ESTOQUE;UTILIDADES DOMESTICA;31/01/2016;T7;223091,8632
ESTOQUE;VESTUARIO;31/01/2016;T7;74031,22258
ESTOQUE;BASICO;31/01/2016;T7;541184,0681
ESTOQUE;LEITE;31/01/2016;T7;84300,28581
ESTOQUE;LIMPEZA DOMESTICA;31/01/2016;T7;378547,0858
ESTOQUE;OVOS;31/01/2016;T7;7908,026774
ESTOQUE;AÇOUGUE;31/01/2016;T7;85723,86
ESTOQUE;ALHO;31/01/2016;T7;15029,22
ESTOQUE;HORT FRUT;31/01/2016;T7;176895,28
ESTOQUE;PADARIA INDUSTRIAL;31/01/2016;T7;14172,81
ESTOQUE;PADARIA PROPRIA;31/01/2016;T7;66017,48
ESTOQUE;GERAL;31/01/2016;T7;4620286,311
ESTOQUE;ALIMENTOS DOCE;31/01/2016;T7;536035,34
ESTOQUE;ALIMENTOS SALGADO;31/01/2016;T7;363237,14
ESTOQUE;FRIOS;31/01/2016;T7;121083,3
ESTOQUE;FRIOS ACHOCOLATADOS;31/01/2016;T7;5673,9
ESTOQUE;AUTOS;31/01/2016;CAMPINAS;
ESTOQUE;PAPELARIA;31/01/2016;CAMPINAS;
ESTOQUE;PET SHOP;31/01/2016;CAMPINAS;
ESTOQUE;UTILIDADES DOMESTICA;31/01/2016;CAMPINAS;
ESTOQUE;VESTUARIO;31/01/2016;CAMPINAS;
ESTOQUE;BASICO;31/01/2016;CAMPINAS;
ESTOQUE;LEITE;31/01/2016;CAMPINAS;
